ReportingArea,State,IssueDate,ForecastDate,ForecastPeriod,Parameter,AQI,AQI Category,LevelOfHealthConcern,ActionDayName,ActionDay,TimeZone,Latitude,Longitude,Acquired
Central LA CO,CA,5/20/2016 0:00,5/21/2016 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/21/2016 0:00,5/22/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/21/2016 0:00,5/22/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/21/2016 0:00,5/22/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/21/2016 0:00,5/22/2016 0:00,Next Day,PM10,19,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/21/2016 0:00,5/22/2016 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/22/2016 0:00,5/23/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/22/2016 0:00,5/23/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/22/2016 0:00,5/23/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/22/2016 0:00,5/23/2016 0:00,Next Day,PM10,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/22/2016 0:00,5/23/2016 0:00,Next Day,PM2.5,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/23/2016 0:00,5/24/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/23/2016 0:00,5/24/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/23/2016 0:00,5/24/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/23/2016 0:00,5/24/2016 0:00,Next Day,PM10,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/23/2016 0:00,5/24/2016 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/24/2016 0:00,5/25/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/24/2016 0:00,5/25/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/24/2016 0:00,5/25/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/24/2016 0:00,5/25/2016 0:00,Next Day,PM10,12,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/24/2016 0:00,5/25/2016 0:00,Next Day,PM2.5,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/25/2016 0:00,5/26/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/25/2016 0:00,5/26/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/25/2016 0:00,5/26/2016 0:00,Next Day,OZONE,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/25/2016 0:00,5/26/2016 0:00,Next Day,PM10,17,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/25/2016 0:00,5/26/2016 0:00,Next Day,PM2.5,38,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/26/2016 0:00,5/27/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/26/2016 0:00,5/27/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/26/2016 0:00,5/27/2016 0:00,Next Day,OZONE,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/26/2016 0:00,5/27/2016 0:00,Next Day,PM10,19,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/26/2016 0:00,5/27/2016 0:00,Next Day,PM2.5,38,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/27/2016 0:00,5/28/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/27/2016 0:00,5/28/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/27/2016 0:00,5/28/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/27/2016 0:00,5/28/2016 0:00,Next Day,PM10,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/27/2016 0:00,5/28/2016 0:00,Next Day,PM2.5,38,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/28/2016 0:00,5/29/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/28/2016 0:00,5/29/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/28/2016 0:00,5/29/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/28/2016 0:00,5/29/2016 0:00,Next Day,PM10,19,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/28/2016 0:00,5/29/2016 0:00,Next Day,PM2.5,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/29/2016 0:00,5/30/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/29/2016 0:00,5/30/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/29/2016 0:00,5/30/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/29/2016 0:00,5/30/2016 0:00,Next Day,PM10,23,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/29/2016 0:00,5/30/2016 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/30/2016 0:00,5/31/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/30/2016 0:00,5/31/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/30/2016 0:00,5/31/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/30/2016 0:00,5/31/2016 0:00,Next Day,PM10,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/30/2016 0:00,5/31/2016 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/31/2016 0:00,6/1/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/31/2016 0:00,6/1/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/31/2016 0:00,6/1/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/31/2016 0:00,6/1/2016 0:00,Next Day,PM10,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,5/31/2016 0:00,6/1/2016 0:00,Next Day,PM2.5,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/1/2016 0:00,6/2/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/1/2016 0:00,6/2/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/1/2016 0:00,6/2/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/1/2016 0:00,6/2/2016 0:00,Next Day,PM10,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/1/2016 0:00,6/2/2016 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/2/2016 0:00,6/3/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/2/2016 0:00,6/3/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/2/2016 0:00,6/3/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/2/2016 0:00,6/3/2016 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/2/2016 0:00,6/3/2016 0:00,Next Day,PM2.5,63,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/3/2016 0:00,6/4/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/3/2016 0:00,6/4/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/3/2016 0:00,6/4/2016 0:00,Next Day,OZONE,67,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/3/2016 0:00,6/4/2016 0:00,Next Day,PM10,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/3/2016 0:00,6/4/2016 0:00,Next Day,PM2.5,61,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/4/2016 0:00,6/5/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/4/2016 0:00,6/5/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/4/2016 0:00,6/5/2016 0:00,Next Day,OZONE,67,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/4/2016 0:00,6/5/2016 0:00,Next Day,PM10,23,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/4/2016 0:00,6/5/2016 0:00,Next Day,PM2.5,50,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/5/2016 0:00,6/6/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/5/2016 0:00,6/6/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/5/2016 0:00,6/6/2016 0:00,Next Day,OZONE,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/5/2016 0:00,6/6/2016 0:00,Next Day,PM10,40,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/5/2016 0:00,6/6/2016 0:00,Next Day,PM2.5,82,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/6/2016 0:00,6/7/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/6/2016 0:00,6/7/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/6/2016 0:00,6/7/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/6/2016 0:00,6/7/2016 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/6/2016 0:00,6/7/2016 0:00,Next Day,PM2.5,63,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/7/2016 0:00,6/8/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/7/2016 0:00,6/8/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/7/2016 0:00,6/8/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/7/2016 0:00,6/8/2016 0:00,Next Day,PM10,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/7/2016 0:00,6/8/2016 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/8/2016 0:00,6/9/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/8/2016 0:00,6/9/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/8/2016 0:00,6/9/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/8/2016 0:00,6/9/2016 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/8/2016 0:00,6/9/2016 0:00,Next Day,PM2.5,59,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/9/2016 0:00,6/10/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/9/2016 0:00,6/10/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/9/2016 0:00,6/10/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/9/2016 0:00,6/10/2016 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/9/2016 0:00,6/10/2016 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/10/2016 0:00,6/11/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/10/2016 0:00,6/11/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/10/2016 0:00,6/11/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/10/2016 0:00,6/11/2016 0:00,Next Day,PM10,29,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/10/2016 0:00,6/11/2016 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/11/2016 0:00,6/12/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/11/2016 0:00,6/12/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/11/2016 0:00,6/12/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/11/2016 0:00,6/12/2016 0:00,Next Day,PM10,24,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/11/2016 0:00,6/12/2016 0:00,Next Day,PM2.5,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/12/2016 0:00,6/13/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/12/2016 0:00,6/13/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/12/2016 0:00,6/13/2016 0:00,Next Day,OZONE,19,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/12/2016 0:00,6/13/2016 0:00,Next Day,PM10,7,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/12/2016 0:00,6/13/2016 0:00,Next Day,PM2.5,13,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/13/2016 0:00,6/14/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/13/2016 0:00,6/14/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/13/2016 0:00,6/14/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/13/2016 0:00,6/14/2016 0:00,Next Day,PM10,19,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/13/2016 0:00,6/14/2016 0:00,Next Day,PM2.5,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/14/2016 0:00,6/15/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/14/2016 0:00,6/15/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/14/2016 0:00,6/15/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/14/2016 0:00,6/15/2016 0:00,Next Day,PM10,23,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/14/2016 0:00,6/15/2016 0:00,Next Day,PM2.5,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/15/2016 0:00,6/16/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/15/2016 0:00,6/16/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/15/2016 0:00,6/16/2016 0:00,Next Day,OZONE,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/15/2016 0:00,6/16/2016 0:00,Next Day,PM10,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/15/2016 0:00,6/16/2016 0:00,Next Day,PM2.5,53,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/16/2016 0:00,6/17/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/16/2016 0:00,6/17/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/16/2016 0:00,6/17/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/16/2016 0:00,6/17/2016 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/16/2016 0:00,6/17/2016 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/17/2016 0:00,6/18/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/17/2016 0:00,6/18/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/17/2016 0:00,6/18/2016 0:00,Next Day,OZONE,67,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/17/2016 0:00,6/18/2016 0:00,Next Day,PM10,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/17/2016 0:00,6/18/2016 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/18/2016 0:00,6/19/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/18/2016 0:00,6/19/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/18/2016 0:00,6/19/2016 0:00,Next Day,OZONE,132,3,Unhealthy for Sensitive Groups,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/18/2016 0:00,6/19/2016 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/18/2016 0:00,6/19/2016 0:00,Next Day,PM2.5,59,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/19/2016 0:00,6/20/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/19/2016 0:00,6/20/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/19/2016 0:00,6/20/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/19/2016 0:00,6/20/2016 0:00,Next Day,PM10,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/19/2016 0:00,6/20/2016 0:00,Next Day,PM2.5,66,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/20/2016 0:00,6/21/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/20/2016 0:00,6/21/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/20/2016 0:00,6/21/2016 0:00,Next Day,OZONE,100,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/20/2016 0:00,6/21/2016 0:00,Next Day,PM10,39,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/20/2016 0:00,6/21/2016 0:00,Next Day,PM2.5,68,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/21/2016 0:00,6/22/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/21/2016 0:00,6/22/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/21/2016 0:00,6/22/2016 0:00,Next Day,OZONE,67,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/21/2016 0:00,6/22/2016 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/21/2016 0:00,6/22/2016 0:00,Next Day,PM2.5,59,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/22/2016 0:00,6/23/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/22/2016 0:00,6/23/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/22/2016 0:00,6/23/2016 0:00,Next Day,OZONE,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/22/2016 0:00,6/23/2016 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/22/2016 0:00,6/23/2016 0:00,Next Day,PM2.5,59,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/23/2016 0:00,6/24/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/23/2016 0:00,6/24/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/23/2016 0:00,6/24/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/23/2016 0:00,6/24/2016 0:00,Next Day,PM10,38,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/23/2016 0:00,6/24/2016 0:00,Next Day,PM2.5,68,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/24/2016 0:00,6/25/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/24/2016 0:00,6/25/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/24/2016 0:00,6/25/2016 0:00,Next Day,OZONE,67,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/24/2016 0:00,6/25/2016 0:00,Next Day,PM10,38,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/24/2016 0:00,6/25/2016 0:00,Next Day,PM2.5,68,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/25/2016 0:00,6/26/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/25/2016 0:00,6/26/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/25/2016 0:00,6/26/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/25/2016 0:00,6/26/2016 0:00,Next Day,PM10,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/25/2016 0:00,6/26/2016 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/26/2016 0:00,6/27/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/26/2016 0:00,6/27/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/26/2016 0:00,6/27/2016 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/26/2016 0:00,6/27/2016 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/26/2016 0:00,6/27/2016 0:00,Next Day,PM2.5,63,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/27/2016 0:00,6/28/2016 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/27/2016 0:00,6/28/2016 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
